,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
8768,RT @nowthisnews: This new flu drug could kill the virus in one day https://t.co/NkVd8IQksq,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IrvinAKelly1,62,TRUE,FALSE,NA,NA
8769,Employers who don't offer paid sick leave are making flu season worse and hurting their own bottom line https://t.co/7ttY27uiYV,FALSE,3,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jasonwhitman,0,FALSE,FALSE,NA,NA
8770,Staying protected this flu season https://t.co/eMAdPm9Gae https://t.co/Xpj9JR71vw,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",wyffnews4,0,FALSE,FALSE,NA,NA
8771,RT @thehill: Trump proposes slashing CDC funding by $1 billion during historic flu season https://t.co/7k0WBJRfGG https://t.co/ioYSBDGAXo,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Gumdrop1956,2255,TRUE,FALSE,NA,NA
8772,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FNobles,76240,TRUE,FALSE,NA,NA
8773,RT @Theraflu: Defeat 7 symptoms of the cold and flu with the power of New Theraflu® ExpressMax Severe Cold &amp; Flu. https://t.co/ruzPYQfiX0,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dshep1979,1,TRUE,FALSE,NA,NA
8774,RT @tjdelsanto: This is a little frightening. The flu is widespread in every state except for Oregon. https://t.co/ldnIy1BxFg,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",austinbishoff,164,TRUE,FALSE,NA,NA
8775,@DrDenaGrayson Maybe trump will get the flu and die,FALSE,0,DrDenaGrayson,2/13/2018 23:54,FALSE,9.63544E+17,9.63562E+17,1651522832,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Ftwjudy1010,0,FALSE,FALSE,NA,NA
8776,"At 4 on @10news, the father who beat the odds and a nightmare #flu is back home and sharing his story #SanDiego https://t.co/SfglYgpmaN",FALSE,5,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",10NewsChen,5,FALSE,FALSE,NA,NA
8777,I think I’m getting the flu so if someone wants to come put a bullet in the back of my head I’d be really grateful.,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LordTacoo,0,FALSE,FALSE,NA,NA
8778,RT @CityNewsAmanda: TONIGHT: The flu gains ground. Some cancer surgeries at @MGHToronto are being postponed as the flu overwhelms the ICU.…,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",maureentaylor31,10,TRUE,FALSE,NA,NA
8779,RT @sexysweet2pt0: A lost video from when I had the flu but that doesn't prevent me from still being horny as fuck! If I could only find a…,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MrPhonesexxx,101,TRUE,FALSE,NA,NA
8780,RT @futtmais: 7 x 10 https://t.co/uKFCVJwMDh,FALSE,0,NA,2/13/2018 23:54,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Vitoria_Flu,378,TRUE,FALSE,NA,NA
8781,RT @nowthisnews: This new flu drug could kill the virus in one day https://t.co/NkVd8IQksq,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CapitalistFool,62,TRUE,FALSE,NA,NA
8782,"RT @kadybat: Hey! I just got a flu shot! I waited for 15 minutes, it was super fast, it didn’t hurt at all, and my insurance covered it!

T…",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FlannelFerret,8,TRUE,FALSE,NA,NA
8783,"The Kindergartener became ill over the weekend &amp; quickly got worse @CBSNewYork #cbsnewyork
https://t.co/zjUswagARR",FALSE,3,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AliBaumanTV,3,FALSE,FALSE,NA,NA
8784,"RT @Mauerback: Watching a NBC news. Price of Tamiflu has doubled in a year. So people die here because they can't afford flu medication, bu…",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",binhkhe,2,TRUE,FALSE,NA,NA
8785,@Ohmwrecker Flu <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> no ohm,FALSE,0,Ohmwrecker,2/13/2018 23:53,FALSE,9.63246E+17,9.63562E+17,25388164,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",imtheninja3,0,FALSE,FALSE,NA,NA
8786,DO NOT COME TO WORK IF YOU HAVE THE FLU.,FALSE,2,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheLillyLawyer,1,FALSE,FALSE,NA,NA
8787,RT @Jaime_ASantos: #LadyLawyerDiaries you're welcome https://t.co/sjNs7FzuiB,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",citeblueapp,2,TRUE,FALSE,NA,NA
8788,RT @lercionotizie: #ultimora Assume una #Tachipirina scaduta da 10 anni e guarisce dall’influenza del 2008. Altre news qui -&gt; https://t.co/…,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FPrimerano,80,TRUE,FALSE,NA,NA
8789,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",__Taayyy,76240,TRUE,FALSE,NA,NA
8790,@Tferd_7 @NicholasSwagnon Cartwright bullock and diallo all had the flu and lindseyvwas out. This 4 starters.,FALSE,0,Tferd_7,2/13/2018 23:53,FALSE,9.63561E+17,9.63562E+17,703059625,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t_seaton5,0,FALSE,FALSE,NA,NA
8791,The doctors have Masyn codeine bc she has influenza b and she’s high af rn<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,FALSE,1,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lilcurry2522,0,FALSE,FALSE,NA,NA
8792,"One time my barber told me he had the flu he couldn’t give me a cut because he didn’t want me to get sick..

I told… https://t.co/3AXflqj1tn",FALSE,1,NA,2/13/2018 23:53,TRUE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Titty_2Kanes,0,FALSE,FALSE,NA,NA
8793,RT @__Floww: So yesterday a lady went to the hospital after having the flu for a week or so. She couldn’t afford the prescriptions so she w…,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laysiaoouu,3,TRUE,FALSE,NA,NA
8794,RT @MTWiggins4: I just heard “did you get the flu shot?” to which someone replied “no because I’ve never gotten the flu before” and this is…,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marie14palermo,1,TRUE,FALSE,NA,NA
8795,"RT @AirtonPutasso05: @Flu_de_Milao Se o Fluminense fosse a SAM, o Sornoza era o Vin Diesel brasileiro, nosso maior meme https://t.co/mOLx3I…",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Flu_de_Milao,1,TRUE,FALSE,NA,NA
8796,"RT @PaulSaxMD: New zoster vaccine, flu B, bictegravir, multiplex PCR, and plenty more. All kinds of ID stuff in this Link-o-Rama, plus a fe…",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",thecurbsiders,13,TRUE,FALSE,NA,NA
8797,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_jordansuzanne,76240,TRUE,FALSE,NA,NA
8798,First half-day back after a week out due to flu A: in bed with out of control coughing by 6:30pm.,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",veek,0,FALSE,FALSE,NA,NA
8799,Here's why healthy people really die from the flu. https://t.co/q9owbOGR0z,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kia11on,0,FALSE,FALSE,NA,NA
8800,RT @thehill: Trump proposes slashing CDC funding by $1 billion during historic flu season https://t.co/7k0WBJRfGG https://t.co/ioYSBDGAXo,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ds9warp10,2255,TRUE,FALSE,NA,NA
8801,Wearing a mask to protect against flu and not covering your nose is akin to wearing a bulletproof vest then asking… https://t.co/VIxbfRAxcP,FALSE,0,NA,2/13/2018 23:53,TRUE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JocieG1023,0,FALSE,FALSE,NA,NA
8802,"RT @loreffc_: “qual o nome da sua saudade?”
- https://t.co/6YNEAbeawr",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",flu_juninho,262,TRUE,FALSE,NA,NA
8803,"@jimsciutto Not to me it ain't.
Putin Derangement Syndrome is worse than the flu this year. It's really time y'all… https://t.co/DD2OxlmFgW",FALSE,0,jimsciutto,2/13/2018 23:53,TRUE,9.63559E+17,9.63562E+17,22129280,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",johnbarbirolli,0,FALSE,FALSE,NA,NA
8804,"RT @RGilbertSOP: Claude Giroux was named the NHL's first star of the week after calling himself out. Oh yeah, he did this while battling th…",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Blinsin1,4,TRUE,FALSE,NA,NA
8805,RT @domaniicameron: 21 QLDers have already been admitted to ICU for #influenza https://t.co/a29gI7AddA,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JanMareeSmith2,2,TRUE,FALSE,NA,NA
8806,Ok first of all getting tested for the flu hurt like a bitch bc they put a long ass q tip all the way up my nose &amp;… https://t.co/MikWygq5dS,FALSE,3,NA,2/13/2018 23:53,TRUE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",McKayllaMurphy,0,FALSE,FALSE,NA,NA
8807,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DiaSoSweet,76240,TRUE,FALSE,NA,NA
8808,"RT @girlgroupzone: MOMOLAND's Yeonwoo &amp; Jane hospitalized for influenza B, Yeonwoo went to the hospital late at night yesterday and diagnos…",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jupiterblvd,294,TRUE,FALSE,NA,NA
8809,@shouma_kun it's actually been one of the worst since in years apparently :(( 20+ cases already of children dying from the flu,FALSE,0,shouma_kun,2/13/2018 23:53,FALSE,9.63561E+17,9.63562E+17,23415276,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ZyLuna,0,FALSE,FALSE,NA,NA
8810,RT @TheKidKidDoc: The flu kills at will.  It's not just infants/the elderly; healthy adults are at risk too.  The #FluShot can help prevent…,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Babydok123,6,TRUE,FALSE,NA,NA
8811,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oxostyles,76240,TRUE,FALSE,NA,NA
8812,"RT @kadybat: Hey! I just got a flu shot! I waited for 15 minutes, it was super fast, it didn’t hurt at all, and my insurance covered it!

T…",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JC_MikeB,8,TRUE,FALSE,NA,NA
8813,"RT @Psolemn: <U+0E21><U+0E32><U+0E14><U+0E39><U+0E04><U+0E33><U+0E28><U+0E31><U+0E1E><U+0E17><U+0E4C> ‘disease’ <U+0E15><U+0E48><U+0E32><U+0E07><U+0E46><U+0E01><U+0E31><U+0E19><U+0E04><U+0E23><U+0E31><U+0E1A>

symptom <U+0E2D><U+0E32><U+0E01><U+0E32><U+0E23>
diabetes <U+0E40><U+0E1A><U+0E32><U+0E2B><U+0E27><U+0E32><U+0E19>
dengue fever <U+0E44><U+0E02><U+0E49><U+0E40><U+0E25><U+0E37><U+0E2D><U+0E14><U+0E2D><U+0E2D><U+0E01>
heart attack/strokes <U+0E42><U+0E23><U+0E04><U+0E2B><U+0E31><U+0E27><U+0E43><U+0E08>
emph…",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",panitpi,792,TRUE,FALSE,NA,NA
8814,The flu is hitting close to home so here's hoping none of us get sick..,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jlaashay,0,FALSE,FALSE,NA,NA
8815,"Tomorrow is my birthday. 

Today, the universe gave me the flu. <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,1,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IWantPubSubs,0,FALSE,FALSE,NA,NA
8816,@Variety Read box off not as good this year b4 Oscars. Why? FLU &amp; SNOW! Most nominees r playing 4 blocks away &amp; it'… https://t.co/sCvcMpfTVX,FALSE,1,Variety,2/13/2018 23:53,TRUE,NA,9.63562E+17,17525171,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PeggyUSA55,0,FALSE,FALSE,NA,NA
8817,"RT @DrNicoleC: Erythema is red 
Cyanosis is blue
Get the freakin’ vaccine
So you don’t get the flu

#MedTwitterValentines #fluseason",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BaxTbax,20,TRUE,FALSE,NA,NA
8818,"<U+306A><U+3093><U+304B>Twitter<U+9061><U+3063><U+305F><U+3089><U+3001><U+300C><U+6652><U+3059><U+306E><U+306F><U+30B9><U+30D7><U+30E9><U+6C11><U+304B><U+3089><U+53E9><U+304B><U+308C><U+3066><U+6016><U+3044><U+304B><U+3089><U+3001>DM<U+3067><U+3042><U+30FC><U+3060><U+3053><U+30FC><U+3060><U+8A00><U+3063><U+305F><U+6319><U+53E5><U+3001><U+305D><U+306E><U+969B><U+306E><U+30AD><U+30EB><U+30EC><U+753B><U+50CF><U+304B><U+3089><U+81EA><U+5206><U+306E><U+540D><U+524D><U+304C><U+30D0><U+30EC><U+308B><U+3053><U+3068><U+307E><U+3067><U+30D3><U+30D3><U+3063><U+3066><U+3001><U+3057><U+3063><U+304B><U+308A><U+81EA><U+5206><U+306E><U+540D><U+524D><U+307E><U+3067><U+96A0><U+3057><U+3061><U+3083><U+3063><U+305F><U+30C1><U+30AD><U+30F3><U+30AC><U+30A4><U+30B8><U+300D><U+304C><U+81EA><U+5206><U+306E>FF<U+5185><U+306B><U+4F1A><U+3044><U+306B><U+6765><U+305F><U+3089><U+3057><U+304F><U+FF1F>
<U+3075><U+3064><U+30FC><U+306B><U+30C0><U+30B5><U+3044><U+306A>…",FALSE,1,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ri_mo_flu,0,FALSE,FALSE,NA,NA
8819,"TIDBIT #2 
If you're considering taking Tamiflu if you get the flu, consider this: The most common side effects... https://t.co/hwQSLgkPl3",FALSE,1,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ACFamilySpine,0,FALSE,FALSE,NA,NA
8820,"RT @Psolemn: <U+0E21><U+0E32><U+0E14><U+0E39><U+0E04><U+0E33><U+0E28><U+0E31><U+0E1E><U+0E17><U+0E4C> ‘disease’ <U+0E15><U+0E48><U+0E32><U+0E07><U+0E46><U+0E01><U+0E31><U+0E19><U+0E04><U+0E23><U+0E31><U+0E1A>

symptom <U+0E2D><U+0E32><U+0E01><U+0E32><U+0E23>
diabetes <U+0E40><U+0E1A><U+0E32><U+0E2B><U+0E27><U+0E32><U+0E19>
dengue fever <U+0E44><U+0E02><U+0E49><U+0E40><U+0E25><U+0E37><U+0E2D><U+0E14><U+0E2D><U+0E2D><U+0E01>
heart attack/strokes <U+0E42><U+0E23><U+0E04><U+0E2B><U+0E31><U+0E27><U+0E43><U+0E08>
emph…",FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xppiimmo,792,TRUE,FALSE,NA,NA
8821,RT @thehill: Trump proposes slashing CDC funding by $1 billion during historic flu season https://t.co/7k0WBJRfGG https://t.co/ioYSBDGAXo,FALSE,0,NA,2/13/2018 23:53,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Huntsvillager,2255,TRUE,FALSE,NA,NA
8822,@runDEVINrun Last time I yelled about this someone told me that I was being an elitist and that the “there are othe… https://t.co/NhYUwVlpZX,FALSE,1,runDEVINrun,2/13/2018 23:52,TRUE,9.63561E+17,9.63562E+17,87025092,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",silencedrowns,0,FALSE,FALSE,NA,NA
8823,"RT @EvilAngelVideo: DID YOU KNOW THAT ORGASMS CAN IMPROVE YOUR IMMUNE SYSTEM?

I highly recommend you check out @adrianachechik's latest #E…",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bozee124,171,TRUE,FALSE,NA,NA
8824,Recent Press Release about Canine Flu in SB. Please pass this on. https://t.co/BX38IKRHOm,FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",SLOcatrescue,0,FALSE,FALSE,NA,NA
8825,@sarahhancock182 Ya that's about right. Even if you the flu shot it's only 30% effective. Very bad year. Just keep… https://t.co/NHT8PAL5xM,FALSE,0,sarahhancock182,2/13/2018 23:52,TRUE,9.63561E+17,9.63562E+17,308742122,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheRealJimmyJam,0,FALSE,FALSE,NA,NA
8826,"RT @BOKHOOTOS: I'm seeing a worrying number of cosplayers posting about continuing their con crunch while being sick.
Please rest.
This yea…",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsagrapejuice,319,TRUE,FALSE,NA,NA
8827,RT @kxyonn: If jobs would pay people to stay home when they’re sick and schools get rid of their ridiculously strict attendance policies...…,FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",esmii_moya,76240,TRUE,FALSE,NA,NA
8828,"RT @RobertMaguire_: During an ebola outbreak that killed 0 Americans, Trump proposed shutting down all air travel from effected countries.…",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KarmaKaze7,355,TRUE,FALSE,NA,NA
8829,"RT @girlgroupzone: MOMOLAND's Yeonwoo &amp; Jane hospitalized for influenza B, Yeonwoo went to the hospital late at night yesterday and diagnos…",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_subbbin,294,TRUE,FALSE,NA,NA
8830,Here's How to Tell If Your Child's Flu Has Become Dangerous https://t.co/w8S4wKswkM https://t.co/ztpm0r1kRr,FALSE,1,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>",Health__Newz,1,FALSE,FALSE,NA,NA
8831,"RT @PoMoNurseCathy: A flu clinic has been added for this Thursday, see flyer below. @MTPSpride @PoMoPrideMTPS https://t.co/Pb3XbREJEN",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PortMonPTA,4,TRUE,FALSE,NA,NA
8832,"RT @ISARIC1: #Influenza A(#H7N9) Virus Antibody Responses in Survivors 1 Year after Infection, #China, 2017 - Emerging Infectious Disease j…",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arunviro,3,TRUE,FALSE,NA,NA
8833,RT @thehill: Trump proposes slashing CDC funding by $1 billion during historic flu season https://t.co/7k0WBJRfGG https://t.co/ioYSBDGAXo,FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Lawgirl318,2255,TRUE,FALSE,NA,NA
8834,"RT @Psolemn: <U+0E21><U+0E32><U+0E14><U+0E39><U+0E04><U+0E33><U+0E28><U+0E31><U+0E1E><U+0E17><U+0E4C> ‘disease’ <U+0E15><U+0E48><U+0E32><U+0E07><U+0E46><U+0E01><U+0E31><U+0E19><U+0E04><U+0E23><U+0E31><U+0E1A>

symptom <U+0E2D><U+0E32><U+0E01><U+0E32><U+0E23>
diabetes <U+0E40><U+0E1A><U+0E32><U+0E2B><U+0E27><U+0E32><U+0E19>
dengue fever <U+0E44><U+0E02><U+0E49><U+0E40><U+0E25><U+0E37><U+0E2D><U+0E14><U+0E2D><U+0E2D><U+0E01>
heart attack/strokes <U+0E42><U+0E23><U+0E04><U+0E2B><U+0E31><U+0E27><U+0E43><U+0E08>
emph…",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sunflowerand,792,TRUE,FALSE,NA,NA
8835,"RT @ClaraJeffery: Getting a flu shot:
1) reduces the chances of getting flu by at least 1/3rd (yes, even this year)
2) reduces symptoms/odd…",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",csdavies24,4366,TRUE,FALSE,NA,NA
8836,@postnamgi Its like for a second too like I hate needles so much but I do it bc its fucking necessary for myself an… https://t.co/8YiwhAYbw7,FALSE,0,postnamgi,2/13/2018 23:52,TRUE,9.63561E+17,9.63562E+17,7.8838E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cherrycowgirl,0,FALSE,FALSE,NA,NA
8837,RT @cbsaustin: JUST IN: Travis Co. flu death toll now at 37 https://t.co/j8Afgsct7l,FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sid_thakidd32,12,TRUE,FALSE,NA,NA
8838,"RT @TheKidKidDoc: #AntiVax advocates love to harp on the flu shot effectiveness numbers each year.  Despite only being ""10% effective,"" 85%…",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Babydok123,33,TRUE,FALSE,NA,NA
8839,"RT @caseytduncan: Tips for Fighting the Flu:

1. Use the flu's own strength against itself.

2. Shoot or stab the flu in the head until it…",FALSE,0,NA,2/13/2018 23:52,FALSE,NA,9.63562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Luba_Lukova,79,TRUE,FALSE,NA,NA
